game_pk,half_inning,label,inning_topbot,inning,game_date,pitcher,team,season,hits_allowed,walks,strikeouts,batters_faced,runs_allowed,ERA_season,WHIP_season,FIP_season,K/9_season,BB/9_season,xFIP_season,CSW%_season,xERA_season,runs_rolling10_team,OBP_team,SLG_team,K_rate_team,BB_rate_team,is_home_team
717628,Top_1st,0,Top,1,2023-06-24,665152,SEA,2023,5,1,5,9,3,4.12,1.31,4.51,8.18,2.87,4.34,0.261,4.93,0.5,0.3095238095238095,0.3684210526315789,0.238095238095238,0.0714285714285714,False
717629,Top_1st,0,Top,1,2023-06-24,458681,BOS,2023,6,1,7,9,3,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,0.4,0.3043478260869565,0.3488372093023256,0.1739130434782608,0.0652173913043478,False
717632,Bot_1st,1,Bot,1,2023-06-24,543475,TB,2023,8,1,2,9,4,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.4,0.2972972972972973,0.3939393939393939,0.2432432432432432,0.054054054054054,True
717633,Bot_1st,1,Bot,1,2023-06-24,641154,DET,2023,7,1,9,9,3,3.66,1.15,3.33,10.86,2.23,3.28,0.301,3.0,0.2,0.2195121951219512,0.2894736842105263,0.2682926829268293,0.073170731707317,True
717634,Top_1st,0,Top,1,2023-06-24,621244,OAK,2023,6,3,8,9,3,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.3,0.2368421052631578,0.2571428571428571,0.3421052631578947,0.0789473684210526,False
717637,Bot_1st,0,Bot,1,2023-06-24,657006,STL,2023,5,1,8,9,1,3.06,1.17,3.02,9.14,1.87,3.32,0.262,3.5,0.4,0.2682926829268293,0.3513513513513513,0.3658536585365853,0.0975609756097561,True
717639,Bot_1st,1,Bot,1,2023-06-24,518876,SF,2023,10,3,2,9,7,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.4,0.2564102564102564,0.2571428571428571,0.2564102564102564,0.0769230769230769,True
717641,Top_1st,1,Top,1,2023-06-23,657277,AZ,2023,5,2,5,9,4,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.9,0.3673469387755102,0.4418604651162791,0.1224489795918367,0.1020408163265306,False
717642,Bot_1st,1,Bot,1,2023-06-23,571578,SD,2023,7,4,3,9,7,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,0.9,0.4489795918367347,0.7777777777777778,0.1836734693877551,0.2448979591836734,True
717645,Top_1st,1,Top,1,2023-06-23,608337,BOS,2023,3,2,10,9,3,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.4,0.3541666666666667,0.4,0.1875,0.0625,False
717646,Top_1st,1,Top,1,2023-06-23,605135,OAK,2023,5,3,4,9,4,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,0.3,0.275,0.2972972972972973,0.3,0.075,False
717649,Top_1st,1,Top,1,2023-06-23,621107,KC,2023,7,2,7,9,3,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,0.2,0.3170731707317073,0.4054054054054054,0.2926829268292683,0.048780487804878,False
717651,Bot_1st,1,Bot,1,2023-06-23,669302,BAL,2023,2,1,5,9,1,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.8,0.3333333333333333,0.5277777777777778,0.1904761904761904,0.0952380952380952,True
717651,Top_1st,1,Top,1,2023-06-23,502043,SEA,2023,7,3,4,9,5,4.73,1.32,4.13,7.36,2.58,4.13,0.272,4.8,0.7,0.3333333333333333,0.45,0.2444444444444444,0.0666666666666666,False
717653,Top_1st,1,Top,1,2023-06-23,666200,PIT,2023,2,1,9,9,0,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.3,0.2564102564102564,0.3714285714285714,0.3076923076923077,0.1025641025641025,False
717654,Bot_1st,0,Bot,1,2023-06-22,656605,MIA,2023,5,0,5,9,1,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.2,0.2051282051282051,0.1176470588235294,0.3333333333333333,0.1025641025641025,True
717655,Bot_1st,1,Bot,1,2023-06-23,641540,NYY,2023,5,3,2,9,1,3.7,1.26,4.27,7.3,2.87,4.39,0.2739999999999999,4.48,0.5,0.2727272727272727,0.45,0.3181818181818182,0.0909090909090909,True
717656,Bot_1st,1,Bot,1,2023-06-23,673540,PHI,2023,5,3,6,9,2,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.7,0.3333333333333333,0.5263157894736842,0.1875,0.125,True
717656,Top_1st,0,Top,1,2023-06-23,592836,NYM,2023,3,1,5,9,1,4.38,1.31,4.53,7.19,3.7,4.83,0.25,4.36,0.6,0.3488372093023256,0.5,0.1627906976744186,0.1627906976744186,False
717657,Bot_1st,1,Bot,1,2023-06-22,693821,PHI,2023,3,3,6,9,0,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.6,0.3404255319148936,0.5365853658536586,0.2127659574468085,0.0851063829787234,True
717657,Top_1st,0,Top,1,2023-06-22,605400,ATL,2023,2,2,5,9,0,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,1.1,0.3111111111111111,0.5128205128205128,0.0888888888888888,0.0888888888888888,False
717660,Bot_1st,0,Bot,1,2023-06-22,676664,CLE,2023,4,1,7,9,2,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,0.8,0.3695652173913043,0.5,0.1956521739130435,0.0652173913043478,True
717661,Bot_1st,0,Bot,1,2023-06-22,605483,SF,2023,3,0,11,9,0,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,0.4,0.3,0.25,0.3,0.1,True
717664,Bot_1st,0,Bot,1,2023-09-11,450203,PHI,2023,6,4,9,9,4,3.64,1.43,3.87,10.08,4.57,4.27,0.307,4.64,1.3,0.4561403508771929,0.7446808510638298,0.2280701754385964,0.1578947368421052,True
717664,Top_1st,1,Top,1,2023-09-11,592836,ATL,2023,6,5,4,9,5,4.38,1.31,4.53,7.19,3.7,4.83,0.25,4.36,0.4,0.38,0.5128205128205128,0.16,0.16,False
717665,Top_1st,1,Top,1,2023-06-21,543243,BOS,2023,6,2,5,9,3,2.79,1.15,2.83,8.95,2.69,3.64,0.2789999999999999,3.66,0.4,0.3673469387755102,0.4347826086956521,0.2040816326530612,0.0612244897959183,False
717666,Bot_1st,0,Bot,1,2023-06-21,622491,NYY,2023,4,4,3,9,3,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.5,0.2941176470588235,0.4347826086956521,0.2941176470588235,0.0980392156862745,True
717670,Top_1st,1,Top,1,2023-06-21,664299,NYM,2023,4,6,1,9,4,4.56,1.27,4.58,8.83,3.44,5.16,0.252,4.42,0.6,0.3720930232558139,0.5277777777777778,0.1395348837209302,0.1627906976744186,False
717672,Bot_1st,1,Bot,1,2023-06-21,668678,MIL,2023,3,1,4,9,1,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.3,0.2857142857142857,0.2222222222222222,0.2619047619047619,0.119047619047619,True
717673,Bot_1st,0,Bot,1,2023-06-21,571945,WSH,2023,8,1,3,9,2,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.5,0.3333333333333333,0.5641025641025641,0.1666666666666666,0.0238095238095238,True
717675,Top_1st,1,Top,1,2023-06-20,656302,TEX,2023,5,2,9,9,2,4.58,1.42,3.72,10.88,4.02,4.08,0.291,4.1,0.1,0.2857142857142857,0.2894736842105263,0.1666666666666666,0.0952380952380952,False
717676,Bot_1st,0,Bot,1,2023-06-21,592332,MIA,2023,8,2,6,9,3,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.2,0.225,0.1428571428571428,0.3,0.1,True
717676,Top_1st,1,Top,1,2023-06-21,645261,TOR,2023,10,2,6,9,5,4.14,1.21,4.03,7.36,2.34,4.0,0.27,4.33,0.4,0.3170731707317073,0.3611111111111111,0.1707317073170731,0.048780487804878,False
717682,Bot_1st,0,Bot,1,2023-06-20,434378,HOU,2023,8,0,5,9,4,3.22,1.13,3.85,7.98,2.49,4.56,0.259,3.63,0.7,0.2857142857142857,0.4,0.119047619047619,0.0476190476190476,True
717682,Top_1st,0,Top,1,2023-06-20,664285,NYM,2023,4,1,9,9,2,3.45,1.13,3.5,9.09,2.59,3.39,0.281,4.3,0.6,0.3170731707317073,0.5263157894736842,0.1707317073170731,0.073170731707317,False
717684,Bot_1st,1,Bot,1,2023-06-20,669923,NYY,2023,8,0,4,9,3,3.35,1.04,3.34,8.12,0.9,3.63,0.273,3.9,0.5,0.3076923076923077,0.4347826086956521,0.3076923076923077,0.1153846153846153,True
717684,Top_1st,0,Top,1,2023-06-20,543037,SEA,2023,4,2,8,10,1,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.5,0.3255813953488372,0.4594594594594595,0.2790697674418604,0.1162790697674418,False
717686,Top_1st,0,Top,1,2023-06-20,670912,CHC,2023,5,1,3,9,2,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.4,0.3023255813953488,0.425,0.3023255813953488,0.0697674418604651,False
717687,Bot_1st,0,Bot,1,2023-06-20,680694,TB,2023,4,3,8,9,2,2.83,1.04,3.27,8.96,2.35,3.53,0.291,3.77,0.2,0.2631578947368421,0.3157894736842105,0.1842105263157894,0.0,True
717689,Bot_1st,1,Bot,1,2023-06-20,675911,PHI,2023,8,0,9,9,1,3.86,1.09,2.85,13.55,2.8,2.92,0.3379999999999999,3.09,0.6,0.3191489361702128,0.5238095238095238,0.2340425531914893,0.0638297872340425,True
717690,Bot_1st,0,Bot,1,2023-06-20,579328,MIA,2023,2,0,6,9,0,3.86,1.27,4.12,9.72,2.58,3.77,0.2789999999999999,4.3,0.2,0.2619047619047619,0.1428571428571428,0.3571428571428571,0.1428571428571428,True
717691,Bot_1st,0,Bot,1,2023-06-20,656756,WSH,2023,4,1,6,9,1,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.6,0.3636363636363636,0.65,0.1590909090909091,0.0227272727272727,True
717692,Bot_1st,0,Bot,1,2023-06-19,543475,DET,2023,6,1,3,9,1,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.3,0.2888888888888888,0.3953488372093023,0.2888888888888888,0.0444444444444444,True
717693,Top_1st,1,Top,1,2023-06-19,641154,BOS,2023,6,4,9,9,3,3.66,1.15,3.33,10.86,2.23,3.28,0.301,3.0,0.3,0.3673469387755102,0.4130434782608695,0.2244897959183673,0.0612244897959183,False
717696,Bot_1st,0,Bot,1,2023-06-19,518876,MIL,2023,3,1,7,9,1,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.6,0.3617021276595745,0.3,0.3191489361702128,0.1276595744680851,True
717696,Top_1st,1,Top,1,2023-06-19,669203,AZ,2023,8,2,3,9,7,3.39,1.07,3.81,9.29,3.07,3.8,0.292,3.38,0.8,0.2954545454545454,0.4054054054054054,0.1818181818181818,0.1136363636363636,False
717700,Bot_1st,1,Bot,1,2023-06-19,621244,MIA,2023,8,2,4,9,5,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.2,0.2790697674418604,0.1666666666666666,0.3488372093023256,0.1395348837209302,True
717702,Bot_1st,1,Bot,1,2023-06-18,657277,LAD,2023,8,3,5,9,2,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.5,0.3333333333333333,0.4473684210526316,0.3333333333333333,0.1555555555555555,True
717704,Bot_1st,0,Bot,1,2023-06-18,458681,SEA,2023,4,2,16,9,2,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,0.5,0.3409090909090909,0.5,0.2727272727272727,0.1136363636363636,True
717705,Bot_1st,1,Bot,1,2023-06-18,554430,OAK,2023,6,2,4,9,0,3.61,1.08,3.15,9.94,1.83,3.54,0.275,3.18,0.3,0.2368421052631578,0.2285714285714285,0.3157894736842105,0.0789473684210526,True
717708,Bot_1st,1,Bot,1,2023-06-18,665152,CHC,2023,3,2,7,9,2,4.12,1.31,4.51,8.18,2.87,4.34,0.261,4.93,0.4,0.3488372093023256,0.4444444444444444,0.2325581395348837,0.1395348837209302,True
717709,Bot_1st,1,Bot,1,2023-06-18,605135,TEX,2023,7,3,2,9,5,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,0.0,0.2682926829268293,0.1944444444444444,0.1951219512195122,0.1219512195121951,True
717710,Top_1st,0,Top,1,2023-06-18,642547,PIT,2023,2,3,9,9,2,3.86,1.12,3.85,11.41,2.93,3.42,0.294,3.35,0.4,0.2926829268292683,0.5,0.2439024390243902,0.0975609756097561,False
717714,Bot_1st,1,Bot,1,2023-06-18,666200,WSH,2023,5,1,5,9,2,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.4,0.3255813953488372,0.5641025641025641,0.1395348837209302,0.0232558139534883,True
717714,Top_1st,1,Top,1,2023-06-18,571578,MIA,2023,11,2,3,9,4,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,0.2,0.2857142857142857,0.1666666666666666,0.3571428571428571,0.1428571428571428,False
717716,Top_1st,1,Top,1,2023-06-18,450203,COL,2023,5,5,8,9,5,3.64,1.43,3.87,10.08,4.57,4.27,0.307,4.64,0.3,0.2631578947368421,0.4444444444444444,0.3157894736842105,0.0526315789473684,False
717717,Bot_1st,1,Bot,1,2023-06-17,621107,SD,2023,4,2,5,9,2,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,1.2,0.44,0.7073170731707317,0.14,0.16,True
717717,Top_1st,0,Top,1,2023-06-17,605483,TB,2023,2,4,12,9,0,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,0.3,0.2926829268292683,0.358974358974359,0.1463414634146341,0.024390243902439,False
717718,Top_1st,1,Top,1,2023-06-17,673540,STL,2023,5,2,8,9,4,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.6,0.375,0.4761904761904761,0.3125,0.125,False
717720,Bot_1st,0,Bot,1,2023-06-17,656605,MIL,2023,5,4,7,9,4,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.9,0.4230769230769231,0.4186046511627907,0.2692307692307692,0.1538461538461538,True
717722,Bot_1st,1,Bot,1,2023-06-17,608337,SEA,2023,8,2,5,9,2,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.5,0.3555555555555555,0.5128205128205128,0.2222222222222222,0.1111111111111111,True
717722,Top_1st,1,Top,1,2023-06-17,669302,CWS,2023,6,3,3,10,2,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.2,0.2727272727272727,0.425,0.2272727272727272,0.0681818181818181,False
717723,Top_1st,1,Top,1,2023-06-17,641540,TOR,2023,6,1,3,9,2,3.7,1.26,4.27,7.3,2.87,4.39,0.2739999999999999,4.48,0.3,0.3076923076923077,0.3513513513513513,0.282051282051282,0.0256410256410256,False
717724,Top_1st,0,Top,1,2023-06-17,693821,COL,2023,4,0,4,9,1,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.5,0.3488372093023256,0.45,0.2558139534883721,0.0697674418604651,False
717729,Bot_1st,0,Bot,1,2023-06-17,502043,CHC,2023,3,2,7,9,3,4.73,1.32,4.13,7.36,2.58,4.13,0.272,4.8,0.4,0.3170731707317073,0.3235294117647059,0.2195121951219512,0.1463414634146341,True
717729,Top_1st,0,Top,1,2023-06-17,657006,BAL,2023,5,1,4,9,2,3.06,1.17,3.02,9.14,1.87,3.32,0.262,3.5,0.6,0.3181818181818182,0.4324324324324324,0.1818181818181818,0.1363636363636363,False
717735,Bot_1st,0,Bot,1,2023-06-16,592836,OAK,2023,7,1,8,9,1,4.38,1.31,4.53,7.19,3.7,4.83,0.25,4.36,1.0,0.4081632653061224,0.35,0.2448979591836734,0.1836734693877551,True
717735,Top_1st,1,Top,1,2023-06-16,676664,PHI,2023,4,1,7,9,3,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,0.6,0.3478260869565217,0.525,0.1739130434782608,0.108695652173913,False
717739,Top_1st,1,Top,1,2023-06-16,668678,CLE,2023,6,0,7,9,1,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.9,0.4347826086956521,0.65,0.1739130434782608,0.0869565217391304,False
717741,Bot_1st,0,Bot,1,2023-06-16,592332,TEX,2023,4,2,4,9,1,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.0,0.3023255813953488,0.1428571428571428,0.2325581395348837,0.1860465116279069,True
717743,Bot_1st,1,Bot,1,2023-06-16,571945,NYM,2023,8,2,1,9,6,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.6,0.3636363636363636,0.3513513513513513,0.25,0.1590909090909091,True
717746,Top_1st,0,Top,1,2023-06-15,664299,WSH,2023,5,0,2,9,0,4.56,1.27,4.58,8.83,3.44,5.16,0.252,4.42,0.6,0.3488372093023256,0.4324324324324324,0.0930232558139534,0.0930232558139534,False
717747,Bot_1st,1,Bot,1,2023-06-15,670912,CHC,2023,8,2,8,9,2,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.4,0.3488372093023256,0.3428571428571428,0.2325581395348837,0.1627906976744186,True
717748,Bot_1st,0,Bot,1,2023-06-15,656302,LAD,2023,4,3,10,9,0,4.58,1.42,3.72,10.88,4.02,4.08,0.291,4.1,1.0,0.375,0.6341463414634146,0.2708333333333333,0.125,True
717749,Bot_1st,1,Bot,1,2023-06-16,645261,WSH,2023,10,0,1,9,5,4.14,1.21,4.03,7.36,2.34,4.0,0.27,4.33,0.8,0.391304347826087,0.5897435897435898,0.0869565217391304,0.0869565217391304,True
717752,Top_1st,0,Top,1,2023-06-15,543243,DET,2023,3,4,3,9,2,2.79,1.15,2.83,8.95,2.69,3.64,0.2789999999999999,3.66,0.2,0.238095238095238,0.3170731707317073,0.4047619047619047,0.0238095238095238,False
717753,Bot_1st,1,Bot,1,2023-06-15,579328,BAL,2023,6,2,7,9,2,3.86,1.27,4.12,9.72,2.58,3.77,0.2789999999999999,4.3,0.6,0.3181818181818182,0.4324324324324324,0.1818181818181818,0.1363636363636363,True
717755,Bot_1st,0,Bot,1,2023-06-15,605400,AZ,2023,6,1,9,9,4,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,0.6,0.3181818181818182,0.4473684210526316,0.1363636363636363,0.1136363636363636,True
717757,Top_1st,0,Top,1,2023-06-14,518876,PHI,2023,3,4,7,9,3,3.29,1.19,3.85,9.47,3.5,3.83,0.276,4.1,0.7,0.4081632653061224,0.475,0.1836734693877551,0.1632653061224489,False
717759,Top_1st,0,Top,1,2023-06-14,622491,MIA,2023,2,6,6,9,2,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.0,0.1842105263157894,0.0909090909090909,0.3684210526315789,0.1052631578947368,False
717762,Top_1st,1,Top,1,2023-06-14,664285,WSH,2023,5,0,6,9,1,3.45,1.13,3.5,9.09,2.59,3.39,0.281,4.3,0.8,0.391304347826087,0.5,0.0869565217391304,0.108695652173913,False
717766,Bot_1st,0,Bot,1,2023-06-14,543037,NYM,2023,4,0,8,9,1,2.63,0.98,3.16,9.56,2.07,3.6,0.2769999999999999,3.48,0.3,0.3095238095238095,0.2571428571428571,0.3095238095238095,0.1666666666666666,True
717766,Top_1st,0,Top,1,2023-06-14,434378,NYY,2023,3,0,6,9,1,3.22,1.13,3.85,7.98,2.49,4.56,0.259,3.63,0.1,0.2558139534883721,0.1944444444444444,0.3023255813953488,0.1627906976744186,False
717767,Top_1st,1,Top,1,2023-06-14,656756,SF,2023,7,2,7,9,3,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.7,0.4,0.525,0.2222222222222222,0.1111111111111111,False
717769,Bot_1st,0,Bot,1,2023-06-14,621244,BAL,2023,3,2,5,9,0,3.65,1.19,3.99,8.73,2.47,4.01,0.294,4.51,0.5,0.3095238095238095,0.4444444444444444,0.1428571428571428,0.119047619047619,True
717769,Top_1st,0,Top,1,2023-06-14,680694,TOR,2023,4,1,1,9,1,2.83,1.04,3.27,8.96,2.35,3.53,0.291,3.77,0.2,0.2368421052631578,0.2352941176470588,0.3157894736842105,0.0526315789473684,False
717770,Bot_1st,1,Bot,1,2023-06-14,675911,DET,2023,7,3,6,9,5,3.86,1.09,2.85,13.55,2.8,2.92,0.3379999999999999,3.09,0.2,0.238095238095238,0.3170731707317073,0.4285714285714285,0.0238095238095238,True
717773,Top_1st,0,Top,1,2023-06-13,669923,MIA,2023,3,0,10,9,1,3.35,1.04,3.34,8.12,0.9,3.63,0.273,3.9,0.0,0.1842105263157894,0.1176470588235294,0.3421052631578947,0.0789473684210526,False
717775,Bot_1st,0,Bot,1,2023-06-13,554430,AZ,2023,4,1,7,9,1,3.61,1.08,3.15,9.94,1.83,3.54,0.275,3.18,0.8,0.3617021276595745,0.5121951219512195,0.1914893617021276,0.1063829787234042,True
717776,Bot_1st,1,Bot,1,2023-06-13,458681,LAD,2023,6,2,6,9,4,5.73,1.39,5.53,9.36,3.28,4.5,0.265,4.86,1.6,0.4444444444444444,0.851063829787234,0.1851851851851851,0.074074074074074,True
717777,Top_1st,1,Top,1,2023-06-13,543475,CIN,2023,5,3,4,9,5,6.28,1.24,5.62,6.08,2.28,5.34,0.238,4.93,0.6,0.3720930232558139,0.5,0.1162790697674418,0.0930232558139534,False
717778,Bot_1st,0,Bot,1,2023-06-13,571578,HOU,2023,4,5,5,9,2,5.2,1.48,5.28,6.2,2.85,4.76,0.25,6.16,1.4,0.4081632653061224,0.6818181818181818,0.1632653061224489,0.0816326530612244,True
717783,Bot_1st,1,Bot,1,2023-06-13,669203,MIN,2023,7,1,8,9,3,3.39,1.07,3.81,9.29,3.07,3.8,0.292,3.38,0.5,0.3695652173913043,0.5,0.2608695652173913,0.0869565217391304,True
717783,Top_1st,0,Top,1,2023-06-13,641154,MIL,2023,4,1,9,9,3,3.66,1.15,3.33,10.86,2.23,3.28,0.301,3.0,1.0,0.4,0.4651162790697674,0.28,0.14,False
717786,Bot_1st,1,Bot,1,2023-06-12,666200,SEA,2023,6,2,3,9,6,3.58,1.21,3.55,10.48,2.77,3.72,0.299,3.96,0.5,0.3181818181818182,0.4102564102564102,0.2727272727272727,0.0909090909090909,True
717787,Bot_1st,1,Bot,1,2023-06-13,605135,BAL,2023,11,1,5,9,8,3.6,1.18,4.28,8.37,2.66,4.21,0.28,4.04,0.5,0.3095238095238095,0.4444444444444444,0.1428571428571428,0.119047619047619,True
717787,Top_1st,1,Top,1,2023-06-13,665152,TOR,2023,8,0,6,9,2,4.12,1.31,4.51,8.18,2.87,4.34,0.261,4.93,0.2,0.2926829268292683,0.2777777777777778,0.3170731707317073,0.073170731707317,False
717789,Bot_1st,0,Bot,1,2023-06-12,621107,OAK,2023,5,2,6,9,4,3.5,1.02,3.01,9.42,1.22,3.12,0.302,3.02,1.1,0.392156862745098,0.3571428571428571,0.2745098039215686,0.1568627450980392,True
717790,Bot_1st,1,Bot,1,2023-06-12,450203,DET,2023,4,3,8,9,0,3.64,1.43,3.87,10.08,4.57,4.27,0.307,4.64,0.1,0.1944444444444444,0.2222222222222222,0.4722222222222222,0.0,True
717791,Bot_1st,0,Bot,1,2023-06-12,657277,STL,2023,7,0,6,9,3,3.25,1.07,3.16,8.08,1.29,2.95,0.293,3.63,0.4,0.3023255813953488,0.4358974358974359,0.3488372093023256,0.0930232558139534,True
717792,Top_1st,1,Top,1,2023-06-12,641540,LAA,2023,6,5,3,9,4,3.7,1.26,4.27,7.3,2.87,4.39,0.2739999999999999,4.48,0.2,0.275,0.3611111111111111,0.175,0.1,False
717795,Top_1st,1,Top,1,2023-06-11,608337,MIA,2023,6,1,8,9,1,4.88,1.31,5.27,9.96,3.56,4.45,0.288,4.61,0.2,0.225,0.25,0.25,0.075,False
717798,Bot_1st,1,Bot,1,2023-06-11,605483,COL,2023,3,0,12,9,1,2.25,1.19,3.44,11.7,4.95,3.62,0.308,3.77,1.1,0.4,0.5813953488372093,0.18,0.1,True
717799,Bot_1st,1,Bot,1,2023-06-11,669302,LAA,2023,8,1,2,9,6,3.73,1.08,3.85,8.92,1.7,3.76,0.271,3.69,0.2,0.2682926829268293,0.3684210526315789,0.2195121951219512,0.073170731707317,True
717800,Bot_1st,0,Bot,1,2023-06-11,676664,MIL,2023,6,1,5,9,2,4.54,1.26,5.15,8.41,2.77,5.1,0.255,4.64,1.0,0.42,0.4761904761904761,0.26,0.16,True
717800,Top_1st,0,Top,1,2023-06-11,642547,OAK,2023,3,3,5,9,4,3.86,1.12,3.85,11.41,2.93,3.42,0.294,3.35,1.1,0.4038461538461538,0.3658536585365853,0.25,0.173076923076923,False
717803,Top_1st,0,Top,1,2023-06-11,656605,NYM,2023,2,3,7,9,1,4.21,1.25,3.8,9.73,2.55,3.7,0.283,4.18,0.1,0.2564102564102564,0.1764705882352941,0.282051282051282,0.1282051282051282,False
717804,Bot_1st,1,Bot,1,2023-06-11,668678,DET,2023,10,2,5,9,5,3.47,1.12,3.26,9.43,2.01,3.49,0.285,4.16,0.1,0.1944444444444444,0.25,0.3888888888888889,0.0,True
717805,Top_1st,1,Top,1,2023-06-11,592332,MIN,2023,7,5,4,9,5,3.16,1.18,2.97,11.53,2.68,3.22,0.296,3.85,0.5,0.3555555555555555,0.4878048780487805,0.2,0.0888888888888888,False
717806,Top_1st,1,Top,1,2023-06-11,592836,LAD,2023,2,2,5,9,0,4.38,1.31,4.53,7.19,3.7,4.83,0.25,4.36,1.5,0.4629629629629629,0.8723404255319149,0.1481481481481481,0.074074074074074,False
717807,Top_1st,1,Top,1,2023-06-11,693821,WSH,2023,8,1,1,9,4,3.81,1.28,4.42,6.6,3.25,4.49,0.264,4.61,0.8,0.3695652173913043,0.4736842105263157,0.0869565217391304,0.108695652173913,False
717808,Top_1st,1,Top,1,2023-06-11,502043,KC,2023,7,0,3,9,3,4.73,1.32,4.13,7.36,2.58,4.13,0.272,4.8,0.4,0.3488372093023256,0.4634146341463415,0.1627906976744186,0.0465116279069767,False
717811,Top_1st,0,Top,1,2023-06-10,605400,LAD,2023,7,2,7,9,4,4.46,1.15,4.03,9.39,2.09,3.63,0.296,3.71,1.5,0.4528301886792453,0.851063829787234,0.1132075471698113,0.0566037735849056,False
717812,Bot_1st,1,Bot,1,2023-06-10,673540,PIT,2023,2,4,6,9,1,2.98,1.22,3.63,10.93,4.17,3.77,0.28,3.87,0.4,0.3255813953488372,0.3783783783783784,0.1860465116279069,0.0930232558139534,True
717812,Top_1st,1,Top,1,2023-06-10,670912,NYM,2023,4,3,5,9,1,4.31,1.37,4.49,8.0,4.2,4.87,0.265,4.61,0.1,0.2564102564102564,0.1764705882352941,0.282051282051282,0.1282051282051282,False
717817,Top_1st,0,Top,1,2023-06-10,571945,CIN,2023,7,3,2,9,5,4.78,1.32,4.27,6.12,1.74,4.76,0.25,5.44,0.6,0.3409090909090909,0.3684210526315789,0.1818181818181818,0.1136363636363636,False
717820,Bot_1st,1,Bot,1,2023-06-10,645261,CWS,2023,3,3,4,9,1,4.14,1.21,4.03,7.36,2.34,4.0,0.27,4.33,0.2,0.2826086956521739,0.3255813953488372,0.1956521739130435,0.0434782608695652,True
717824,Bot_1st,1,Bot,1,2023-06-09,622491,LAA,2023,6,2,9,9,5,3.34,1.1,3.81,10.01,2.56,3.81,0.29,3.79,0.3,0.3095238095238095,0.4736842105263157,0.2142857142857142,0.0714285714285714,True
717828,Top_1st,1,Top,1,2023-06-09,656302,MIA,2023,4,2,7,10,1,4.58,1.42,3.72,10.88,4.02,4.08,0.291,4.1,0.2,0.2105263157894736,0.2571428571428571,0.2368421052631578,0.0526315789473684,False
717832,Top_1st,1,Top,1,2023-06-09,656756,CIN,2023,3,1,6,9,0,3.2,1.19,3.56,7.92,2.29,4.01,0.28,3.98,0.6,0.3555555555555555,0.3846153846153846,0.2,0.1111111111111111,False
