game_pk,pitcher,game_date_start,hits_allowed,walks,strikeouts,batters_faced,runs_allowed
778445,592155,2025-04-05,0,1,1,4,0
778433,592155,2025-04-06,0,0,1,1,0
778366,592155,2025-04-11,0,2,0,5,1
778338,592155,2025-04-13,0,0,2,3,0
778264,592155,2025-04-19,0,1,1,4,0
778245,592155,2025-04-20,0,0,0,3,0
778201,592155,2025-04-23,1,2,1,5,2
778149,592155,2025-04-27,0,0,1,3,0
778111,592155,2025-04-30,2,2,0,5,2
778079,592155,2025-05-02,0,1,0,4,0
778043,592155,2025-05-05,1,0,1,4,0
778033,592155,2025-05-06,3,1,0,6,2
777991,592155,2025-05-09,1,0,1,3,0
777966,592155,2025-05-11,0,0,0,3,0
777945,592155,2025-05-13,0,0,2,3,0
777881,592155,2025-05-17,0,0,1,1,0
777857,592155,2025-05-19,2,1,1,4,4
777846,592155,2025-05-20,0,1,1,3,0
777805,592155,2025-05-23,0,0,1,3,0
777777,592155,2025-05-25,0,0,2,3,0
777758,592155,2025-05-26,2,0,1,4,1
747925,592169,2024-03-17,2,0,0,4,1
747909,592169,2024-03-18,1,0,0,4,1
747874,592169,2024-03-21,1,1,0,4,0
718972,592222,2023-03-24,0,2,0,4,3
718926,592222,2023-03-27,1,0,0,2,0
718441,592222,2023-04-24,2,0,0,3,0
718136,592229,2023-05-17,5,1,3,9,2
718060,592229,2023-05-23,5,1,6,9,1
717992,592229,2023-05-28,6,0,0,9,5
717914,592229,2023-06-03,4,0,1,8,2
717811,592229,2023-06-10,0,0,2,3,0
717785,592229,2023-06-12,2,1,2,7,1
717689,592229,2023-06-20,1,0,0,4,0
717635,592229,2023-06-24,0,1,1,3,0
717543,592229,2023-07-01,2,0,1,8,0
717438,592229,2023-07-08,0,0,1,3,0
717418,592229,2023-07-14,3,2,0,9,2
717329,592229,2023-07-20,1,0,1,6,0
717216,592229,2023-07-29,1,0,0,4,0
717159,592229,2023-08-02,2,1,0,6,2
717140,592229,2023-08-04,0,0,0,3,0
717044,592229,2023-08-11,1,1,4,8,0
717009,592229,2023-08-13,2,1,0,6,1
716960,592229,2023-08-18,2,1,1,9,0
716911,592229,2023-08-21,2,3,0,5,2
716847,592229,2023-08-26,0,0,1,3,0
716745,592229,2023-09-02,1,0,1,4,0
716703,592229,2023-09-05,2,1,0,8,1
716643,592229,2023-09-10,0,1,1,4,0
717664,592229,2023-09-11,1,0,0,7,0
716603,592229,2023-09-13,2,0,1,5,0
716557,592229,2023-09-16,1,2,0,6,0
716532,592229,2023-09-18,1,0,1,4,0
716521,592229,2023-09-19,0,1,0,4,0
716415,592229,2023-09-27,1,0,2,4,0
719116,592230,2023-03-15,0,0,1,1,0
718966,592254,2023-03-25,6,0,0,8,6
718136,592254,2023-05-17,2,0,3,7,0
718080,592254,2023-05-21,2,0,2,7,1
718047,592254,2023-05-24,1,0,4,5,0
718013,592254,2023-05-26,1,1,0,4,0
717988,592254,2023-05-28,1,1,1,7,1
717938,592254,2023-05-31,0,1,1,4,0
717895,592254,2023-06-04,0,1,1,3,0
717845,592254,2023-06-08,1,0,1,6,0
717822,592254,2023-06-10,2,1,1,7,1
717783,592254,2023-06-13,3,0,1,6,2
717728,592254,2023-06-17,0,0,2,6,0
717693,592254,2023-06-19,3,1,0,8,3
747922,592288,2024-03-17,1,1,1,7,1
746083,592288,2024-04-03,4,4,2,10,4
746075,592288,2024-04-27,5,0,2,10,4
746055,592288,2024-06-17,0,0,0,1,0
746049,592288,2024-06-18,1,1,2,8,0
746298,592288,2024-06-24,0,0,0,3,0
745544,592288,2024-08-14,2,0,2,8,0
746027,592288,2024-08-19,2,1,0,6,2
746028,592288,2024-08-21,1,1,2,8,0
746024,592288,2024-08-23,2,1,0,6,2
746513,592288,2024-08-26,0,1,1,5,0
746512,592288,2024-08-28,2,0,1,4,3
745292,592288,2024-09-01,1,1,0,3,2
719109,592332,2023-03-15,2,2,7,9,0
719037,592332,2023-03-20,3,0,6,9,0
718759,592332,2023-04-01,8,1,7,9,3
718686,592332,2023-04-06,4,2,7,9,0
718603,592332,2023-04-12,5,0,11,9,3
718537,592332,2023-04-17,7,2,5,9,8
718465,592332,2023-04-23,3,0,11,9,0
718379,592332,2023-04-29,6,1,13,9,0
718316,592332,2023-05-04,10,1,4,9,7
718233,592332,2023-05-10,3,0,9,9,0
718157,592332,2023-05-16,5,2,10,9,3
718087,592332,2023-05-21,6,2,4,9,2
718013,592332,2023-05-26,4,5,8,9,1
717942,592332,2023-06-01,5,2,11,9,0
717871,592332,2023-06-06,4,0,13,9,1
717805,592332,2023-06-11,7,5,4,9,5
717741,592332,2023-06-16,4,2,4,9,1
717676,592332,2023-06-21,8,2,6,9,3
717604,592332,2023-06-27,3,1,12,9,1
717530,592332,2023-07-02,5,1,7,9,2
717442,592332,2023-07-08,5,2,7,9,2
717301,592332,2023-07-22,5,0,9,9,4
717235,592332,2023-07-28,5,3,9,9,1
717150,592332,2023-08-03,8,2,6,9,2
717060,592332,2023-08-09,4,0,6,9,0
716967,592332,2023-08-16,7,3,4,9,5
716874,592332,2023-08-23,5,1,8,9,2
716816,592332,2023-08-28,7,3,7,9,3
716730,592332,2023-09-03,6,3,5,9,3
716661,592332,2023-09-09,2,1,10,9,1
716587,592332,2023-09-14,6,6,5,9,4
716502,592332,2023-09-20,3,3,10,9,0
716431,592332,2023-09-26,3,2,5,9,0
748585,592332,2023-10-03,3,3,5,9,3
747815,592332,2024-03-25,3,0,7,9,0
745115,592332,2024-03-31,2,1,6,9,1
745766,592332,2024-04-06,4,2,0,9,6
744954,592332,2024-04-12,10,0,4,9,6
744948,592332,2024-04-17,4,3,6,9,1
746321,592332,2024-04-23,7,1,2,9,3
744947,592332,2024-04-28,5,0,5,9,1
744862,592332,2024-05-04,3,2,8,9,0
744943,592332,2024-05-11,10,2,6,9,7
744938,592332,2024-05-18,8,1,6,9,3
746474,592332,2024-05-23,3,2,10,9,1
746791,592332,2024-05-28,4,1,3,9,1
744930,592332,2024-06-03,6,1,3,9,6
745652,592332,2024-06-08,5,1,10,9,0
744924,592332,2024-06-14,8,0,6,9,3
744920,592332,2024-06-19,6,3,4,9,4
746943,592332,2024-06-25,5,1,5,9,4
744916,592332,2024-06-30,7,6,6,9,5
745237,592332,2024-07-05,6,2,10,9,2
745313,592332,2024-07-11,6,0,3,9,2
744909,592332,2024-07-21,5,3,5,9,4
744908,592332,2024-07-27,4,3,8,9,3
745719,592332,2024-08-02,8,3,2,10,5
744899,592332,2024-08-08,3,3,2,9,2
746187,592332,2024-08-13,6,2,5,9,0
744898,592332,2024-08-19,5,2,4,9,2
744892,592332,2024-08-25,2,0,10,9,1
745862,592332,2024-08-30,4,4,4,9,2
747074,592332,2024-09-06,6,3,5,9,3
744882,592332,2024-09-13,9,2,3,9,2
744962,592332,2024-09-19,0,1,6,9,0
744877,592332,2024-09-25,4,3,3,9,1
778948,592332,2025-03-17,4,1,3,9,3
778549,592332,2025-03-28,3,1,4,9,2
778465,592332,2025-04-04,2,2,0,9,2
778386,592332,2025-04-09,4,0,10,9,1
778311,592332,2025-04-15,6,0,6,9,2
778231,592332,2025-04-21,6,2,6,9,4
778156,592332,2025-04-27,3,5,2,9,6
778064,592332,2025-05-03,1,1,9,9,0
777984,592332,2025-05-09,7,0,3,9,2
777913,592332,2025-05-15,10,0,6,9,6
777837,592332,2025-05-21,3,0,9,10,0
777759,592332,2025-05-26,5,0,6,9,1
718289,592346,2023-05-06,0,1,0,3,0
718249,592346,2023-05-08,4,0,2,9,1
716546,592346,2023-09-17,3,0,1,6,2
719093,592351,2023-03-16,2,1,4,9,0
719003,592351,2023-03-22,4,2,2,9,3
719412,592351,2023-03-28,3,1,7,15,2
718726,592351,2023-04-03,4,2,7,9,2
718642,592351,2023-04-09,6,3,4,9,2
718562,592351,2023-04-15,1,1,2,8,0
718490,592351,2023-04-21,6,6,2,9,3
718424,592351,2023-04-26,4,3,2,9,3
718342,592351,2023-05-02,8,1,2,9,4
718251,592351,2023-05-08,4,1,8,9,1
718190,592351,2023-05-13,3,2,5,9,0
718100,592351,2023-05-20,5,2,6,9,1
718020,592351,2023-05-26,4,1,8,9,1
717922,592351,2023-06-02,2,2,5,9,0
717854,592351,2023-06-07,4,1,12,9,1
717709,592351,2023-06-18,6,4,2,10,5
717636,592351,2023-06-24,3,2,4,9,1
717554,592351,2023-06-30,7,2,4,9,4
717484,592351,2023-07-05,9,3,2,9,4
717415,592351,2023-07-14,5,2,4,9,4
717346,592351,2023-07-19,8,1,4,9,0
717274,592351,2023-07-24,7,3,6,9,6
717124,592351,2023-08-05,7,2,6,10,5
717031,592351,2023-08-11,2,0,7,9,0
716971,592351,2023-08-16,6,3,4,9,1
716889,592351,2023-08-22,7,3,5,9,3
716818,592351,2023-08-28,4,1,9,9,3
716737,592351,2023-09-03,7,4,8,9,3
716637,592351,2023-09-10,4,2,3,9,3
716575,592351,2023-09-15,7,4,3,9,3
716507,592351,2023-09-20,4,1,1,9,4
716440,592351,2023-09-25,5,0,7,9,1
748552,592351,2023-10-18,2,1,1,6,1
748542,592351,2023-10-27,1,0,4,6,0
748540,592351,2023-10-30,1,0,3,9,0
745035,592351,2024-03-31,7,3,2,9,5
745031,592351,2024-04-06,5,3,3,9,2
745029,592351,2024-04-11,3,1,9,9,1
746486,592351,2024-04-16,3,3,7,9,2
747135,592351,2024-04-20,0,0,4,5,0
745028,592351,2024-04-24,7,1,6,9,1
745018,592351,2024-04-30,3,0,3,9,1
746314,592351,2024-05-05,7,0,7,9,2
746553,592351,2024-05-10,8,1,7,9,1
745015,592351,2024-05-15,4,2,3,9,0
745578,592351,2024-05-21,4,3,4,9,2
745001,592351,2024-06-08,1,1,4,9,0
746137,592351,2024-06-12,4,1,3,9,1
745005,592351,2024-06-17,11,0,2,9,9
744997,592351,2024-06-22,2,0,3,9,0
747020,592351,2024-06-27,9,1,1,9,8
744998,592351,2024-07-03,7,2,2,9,2
746208,592351,2024-07-08,5,1,2,9,3
744990,592351,2024-07-19,1,0,0,4,0
744985,592351,2024-07-23,4,0,5,10,1
744978,592351,2024-08-20,2,0,2,8,1
746599,592351,2024-08-24,7,2,1,9,7
744969,592351,2024-08-30,3,2,5,9,4
719098,592390,2023-03-16,1,0,1,3,0
719034,592390,2023-03-20,0,2,1,5,0
718977,592390,2023-03-24,2,0,0,4,1
718962,592390,2023-03-25,1,0,1,3,0
718436,592390,2023-04-25,0,1,2,4,0
719039,592411,2023-03-19,0,0,2,3,0
717953,592426,2023-05-31,0,0,2,3,0
717890,592426,2023-06-04,2,0,0,5,1
717869,592426,2023-06-06,1,0,1,6,0
717796,592426,2023-06-11,0,0,0,3,0
717781,592426,2023-06-13,1,0,3,4,0
717731,592426,2023-06-16,0,0,1,3,0
717702,592426,2023-06-18,0,0,2,3,0
717674,592426,2023-06-21,1,1,1,5,1
717639,592426,2023-06-24,1,0,0,2,0
717307,592426,2023-07-22,0,0,1,3,0
717251,592426,2023-07-26,1,0,2,4,0
717190,592426,2023-07-31,1,1,2,6,1
717151,592426,2023-08-03,0,1,3,5,0
717100,592426,2023-08-06,1,2,1,6,3
717068,592426,2023-08-08,2,0,0,5,1
717031,592426,2023-08-11,0,1,0,4,0
716999,592426,2023-08-14,1,2,3,7,1
716989,592426,2023-08-15,0,0,3,3,0
716949,592426,2023-08-18,1,2,3,6,0
716927,592426,2023-08-20,0,0,0,3,0
716899,592426,2023-08-22,1,0,1,4,0
716879,592426,2023-08-23,1,0,0,2,0
716848,592426,2023-08-26,1,0,0,4,1
716789,592426,2023-08-30,0,2,1,5,0
716761,592426,2023-09-01,1,0,2,5,0
716743,592426,2023-09-02,0,0,2,4,0
716708,592426,2023-09-05,3,0,2,6,4
716663,592426,2023-09-09,1,0,0,3,0
716632,592426,2023-09-11,1,1,1,5,1
716550,592426,2023-09-16,2,0,1,4,0
716540,592426,2023-09-17,1,0,2,4,0
716484,592426,2023-09-21,1,0,1,5,2
716439,592426,2023-09-24,0,0,2,5,0
747917,592426,2024-03-17,0,1,1,4,0
747867,592426,2024-03-21,1,2,1,5,1
747800,592426,2024-03-26,0,0,0,4,0
745445,592426,2024-03-28,2,1,0,3,1
745346,592426,2024-04-24,1,0,0,3,0
745350,592426,2024-04-27,1,1,0,5,1
746966,592426,2024-05-01,2,0,2,6,1
745589,592426,2024-05-03,1,0,0,4,0
745583,592426,2024-05-04,1,0,1,3,2
745585,592426,2024-05-06,1,1,1,6,0
746563,592426,2024-05-09,0,0,1,3,0
745345,592426,2024-05-12,0,1,2,4,0
745343,592426,2024-05-13,1,1,2,5,1
745335,592426,2024-05-17,1,1,1,4,1
745336,592426,2024-05-19,0,0,3,3,0
745503,592426,2024-05-21,1,1,0,3,0
745500,592426,2024-05-23,2,0,2,5,1
745823,592426,2024-05-25,0,1,0,5,0
745333,592426,2024-05-29,0,0,3,6,0
745331,592426,2024-05-31,0,0,0,3,0
747196,592426,2024-06-04,4,2,1,8,4
745003,592426,2024-06-09,1,0,0,3,0
745327,592426,2024-06-11,1,0,1,3,0
745326,592426,2024-06-14,0,0,0,3,0
745329,592426,2024-06-15,0,1,0,4,0
745321,592426,2024-06-16,0,2,0,3,0
746867,592426,2024-06-18,1,0,0,2,1
745163,592426,2024-06-22,4,0,0,6,2
745323,592426,2024-06-24,3,2,0,6,3
745325,592426,2024-06-26,0,1,0,5,0
745324,592426,2024-06-27,1,0,0,4,2
747100,592426,2024-07-03,1,0,1,4,0
746615,592426,2024-07-06,1,0,1,4,1
745316,592426,2024-07-09,0,0,1,3,0
745318,592426,2024-07-10,3,0,3,9,1
746531,592426,2024-07-19,1,1,2,4,1
746118,592426,2024-07-23,0,0,2,3,0
746117,592426,2024-07-25,0,0,3,3,0
745315,592426,2024-07-26,0,0,0,1,0
747092,592426,2024-08-01,1,0,0,2,1
747088,592426,2024-08-04,2,0,5,9,3
747081,592426,2024-08-08,3,3,1,9,1
746517,592426,2024-08-11,4,0,2,6,2
745301,592426,2024-08-14,1,1,1,5,0
746189,592426,2024-08-16,0,0,2,3,0
747084,592426,2024-08-21,0,0,1,3,0
747078,592426,2024-08-25,2,0,1,4,2
745866,592426,2024-08-28,0,1,2,4,0
747073,592426,2024-09-05,0,2,0,4,1
747076,592426,2024-09-07,0,0,1,1,0
744807,592426,2024-09-10,1,1,3,8,0
747070,592426,2024-09-14,0,1,0,4,0
747067,592426,2024-09-16,0,1,2,7,0
746663,592426,2024-09-19,3,1,4,9,1
747061,592426,2024-09-29,0,0,1,1,0
775333,592426,2024-10-01,1,0,2,7,1
779136,592426,2025-03-15,1,0,0,3,0
779002,592426,2025-03-19,0,0,2,3,0
778712,592426,2025-03-24,0,0,2,3,0
778553,592426,2025-03-27,2,1,1,4,3
778550,592426,2025-03-28,0,0,0,3,0
778516,592426,2025-03-30,1,1,1,5,0
778480,592426,2025-04-02,1,0,1,4,0
778454,592426,2025-04-04,0,0,2,3,0
778438,592426,2025-04-05,1,0,0,4,0
778385,592426,2025-04-09,1,0,0,3,1
778306,592426,2025-04-15,1,0,1,4,0
778289,592426,2025-04-16,0,0,0,3,0
778213,592426,2025-04-22,0,0,0,3,0
778192,592426,2025-04-24,2,1,1,6,2
778171,592426,2025-04-25,0,0,1,2,0
778151,592426,2025-04-27,1,0,0,1,0
778106,592426,2025-04-30,2,2,1,5,2
778052,592426,2025-05-04,0,0,2,3,0
777987,592426,2025-05-10,0,2,1,4,0
777949,592426,2025-05-12,1,0,0,1,0
777869,592426,2025-05-18,0,1,1,4,0
777835,592426,2025-05-21,2,0,0,3,2
777792,592426,2025-05-24,0,1,0,2,0
777777,592426,2025-05-25,1,0,0,3,0
777741,592426,2025-05-27,0,1,0,5,0
777724,592426,2025-05-28,1,0,1,3,0
717917,592454,2023-06-02,1,1,1,5,0
717877,592454,2023-06-06,1,0,1,4,0
717848,592454,2023-06-08,0,0,1,3,0
717825,592454,2023-06-10,0,1,0,4,0
717779,592454,2023-06-13,0,0,0,3,0
717766,592454,2023-06-14,0,0,2,3,0
717715,592454,2023-06-18,0,0,2,3,0
717666,592454,2023-06-21,0,0,1,2,1
717655,592454,2023-06-23,1,0,1,4,0
717636,592454,2023-06-24,0,0,0,3,0
717595,592454,2023-06-27,1,0,2,4,0
717550,592454,2023-07-01,0,1,1,4,0
717513,592454,2023-07-03,1,0,2,4,0
717508,592454,2023-07-04,0,2,1,4,0
717464,592454,2023-07-07,1,0,1,4,0
717433,592454,2023-07-09,1,0,0,3,3
717394,592454,2023-07-15,1,1,0,4,1
717378,592454,2023-07-16,2,1,1,5,0
717339,592454,2023-07-19,1,2,0,6,1
717318,592454,2023-07-21,1,0,1,4,1
717304,592454,2023-07-22,1,0,2,4,0
717248,592454,2023-07-26,0,0,1,3,0
717237,592454,2023-07-28,1,0,1,2,1
717160,592454,2023-08-02,1,0,3,4,0
717142,592454,2023-08-03,0,0,0,3,0
717126,592454,2023-08-05,0,1,1,3,0
717088,592454,2023-08-07,1,0,2,5,3
717047,592454,2023-08-11,0,0,2,3,0
717011,592454,2023-08-13,1,1,0,2,1
716987,592454,2023-08-15,1,2,3,6,0
716943,592454,2023-08-19,1,0,0,4,0
716900,592454,2023-08-22,1,0,2,4,1
716872,592454,2023-08-24,3,0,2,5,4
716828,592454,2023-08-27,1,1,2,5,0
716775,592454,2023-08-31,1,0,0,4,0
716735,592454,2023-09-03,0,0,1,6,0
716711,592454,2023-09-05,0,0,1,3,0
716670,592454,2023-09-08,1,0,1,4,0
716646,592454,2023-09-10,0,1,0,3,0
716628,592454,2023-09-12,0,0,1,3,0
716593,592454,2023-09-14,0,1,4,7,0
716502,592454,2023-09-20,0,4,0,6,1
745743,592454,2024-05-22,0,0,0,3,0
746229,592454,2024-05-28,0,0,0,2,0
746225,592454,2024-05-30,0,2,0,4,0
745332,592454,2024-06-01,0,0,2,3,0
745739,592454,2024-06-04,1,0,1,4,1
745738,592454,2024-06-06,1,1,2,5,0
745735,592454,2024-06-08,1,2,1,5,4
746294,592454,2024-06-12,1,1,0,3,2
746947,592454,2024-06-14,0,2,2,4,0
746945,592454,2024-06-16,0,0,2,3,0
745732,592454,2024-06-19,1,0,0,2,1
745734,592454,2024-06-20,1,0,2,4,0
745727,592454,2024-06-23,1,0,3,4,0
745806,592454,2024-06-25,1,0,1,4,0
744922,592454,2024-06-28,1,0,1,3,0
745730,592454,2024-07-02,1,0,2,4,0
745728,592454,2024-07-03,0,0,1,3,0
745725,592454,2024-07-05,2,0,1,5,2
745074,592454,2024-07-09,1,0,0,2,0
745069,592454,2024-07-10,1,1,1,4,0
747012,592454,2024-07-12,1,0,0,4,0
747009,592454,2024-07-14,1,0,1,4,1
745721,592454,2024-07-19,0,0,2,3,0
745717,592454,2024-07-22,1,0,0,4,0
746933,592454,2024-07-26,0,1,3,4,0
746931,592454,2024-07-27,0,0,2,4,0
745546,592454,2024-07-30,0,1,1,4,0
745543,592454,2024-07-31,0,1,1,3,0
745714,592454,2024-08-03,1,0,1,3,0
745718,592454,2024-08-04,0,2,0,4,0
745710,592454,2024-08-08,0,0,0,3,0
745708,592454,2024-08-10,0,0,0,3,0
745711,592454,2024-08-11,2,0,1,6,2
746757,592454,2024-08-13,1,1,0,3,0
746438,592454,2024-08-16,0,0,0,3,0
746431,592454,2024-08-18,0,0,1,3,0
745707,592454,2024-08-20,0,1,0,4,0
745703,592454,2024-08-24,1,0,2,4,0
745706,592454,2024-08-25,0,1,1,5,0
745700,592454,2024-08-30,0,0,0,1,0
745701,592454,2024-09-01,3,0,0,4,4
744968,592454,2024-09-03,1,0,1,5,0
746832,592454,2024-09-06,0,0,2,3,0
745697,592454,2024-09-11,0,0,1,3,0
745695,592454,2024-09-12,1,1,1,6,0
745693,592454,2024-09-15,0,0,0,1,0
745199,592454,2024-09-18,0,1,1,3,0
745688,592454,2024-09-24,0,1,0,3,0
745691,592454,2024-09-26,1,0,1,3,0
745692,592454,2024-09-27,2,0,2,4,2
775334,592454,2024-10-05,0,1,0,3,0
775332,592454,2024-10-07,0,1,2,4,0
775329,592454,2024-10-09,0,0,1,4,0
775312,592454,2024-10-15,1,1,1,6,0
775310,592454,2024-10-17,1,2,1,8,0
775311,592454,2024-10-18,1,1,1,5,0
775300,592454,2024-10-25,1,0,0,3,0
775298,592454,2024-10-28,0,0,1,3,0
775296,592454,2024-10-30,2,1,0,3,0
779108,592454,2025-03-17,2,0,1,5,0
778768,592454,2025-03-19,2,1,1,6,2
789324,592454,2025-03-24,0,0,0,3,0
778544,592454,2025-03-28,0,0,2,3,0
778486,592454,2025-04-01,0,1,0,4,0
778433,592454,2025-04-06,0,0,0,3,0
778424,592454,2025-04-07,0,0,2,3,0
778363,592454,2025-04-11,3,0,1,6,1
778286,592454,2025-04-17,0,0,0,5,0
778277,592454,2025-04-18,0,1,1,3,1
778246,592454,2025-04-20,1,0,1,5,1
778209,592454,2025-04-23,0,0,0,2,0
778180,592454,2025-04-26,0,1,1,4,0
778110,592454,2025-04-30,0,1,2,5,0
778101,592454,2025-05-01,0,0,2,3,0
778013,592454,2025-05-07,1,2,1,6,0
777996,592454,2025-05-09,1,0,0,4,0
777940,592454,2025-05-13,2,1,1,4,2
777927,592454,2025-05-14,0,0,2,4,0
777906,592454,2025-05-16,1,0,2,4,1
777871,592454,2025-05-18,1,0,1,4,0
777840,592454,2025-05-20,0,0,1,3,0
777796,592454,2025-05-24,3,0,0,7,1
777770,592454,2025-05-26,0,0,0,3,0
777738,592454,2025-05-28,0,0,2,6,0
777711,592454,2025-05-30,0,0,1,3,0
719029,592455,2023-03-20,2,1,3,6,1
719077,592473,2023-03-17,1,0,0,3,0
719031,592473,2023-03-20,0,0,0,2,0
717806,592473,2023-06-11,1,0,2,5,2
716921,592473,2023-08-20,0,1,0,3,0
716891,592473,2023-08-22,0,1,2,7,0
716855,592473,2023-08-25,1,0,2,4,0
716840,592473,2023-08-26,0,0,1,3,0
747822,592473,2024-03-24,0,0,0,1,0
716727,592527,2023-09-04,4,1,2,10,1
719039,592662,2023-03-19,2,2,9,9,0
718948,592662,2023-03-25,2,1,5,9,1
718763,592662,2023-03-31,4,5,3,9,5
746119,592662,2024-07-24,0,4,8,9,1
745309,592662,2024-07-30,7,3,4,9,4
746680,592662,2024-08-04,3,1,9,9,2
745308,592662,2024-08-09,5,3,7,10,2
745301,592662,2024-08-14,1,5,2,8,5
745295,592662,2024-08-20,3,1,9,9,1
745212,592662,2024-08-25,1,4,4,9,1
778979,592662,2025-03-18,2,0,2,9,1
789324,592662,2025-03-24,4,1,4,9,2
778522,592662,2025-03-30,3,1,4,9,3
778436,592662,2025-04-05,4,4,2,9,1
778370,592662,2025-04-11,2,4,7,9,1
778296,592662,2025-04-16,6,5,8,9,4
778226,592662,2025-04-21,5,3,4,9,2
778159,592662,2025-04-26,5,1,8,9,2
778082,592662,2025-05-02,2,2,8,9,0
778020,592662,2025-05-07,3,2,5,9,1
777930,592662,2025-05-13,7,3,9,9,3
777855,592662,2025-05-19,6,1,7,9,0
777778,592662,2025-05-25,3,0,7,9,1
777705,592662,2025-05-31,2,3,9,9,1
718953,592712,2023-03-26,0,0,0,3,0
747947,592712,2024-03-16,1,0,0,2,1
719053,592716,2023-03-18,2,1,6,9,1
718974,592716,2023-03-24,7,1,4,9,3
747904,592716,2024-03-18,7,1,2,9,6
747802,592716,2024-03-26,2,3,2,8,0
719064,592717,2023-03-18,2,2,6,9,2
718965,592717,2023-03-25,8,3,2,9,7
719100,592741,2023-03-16,1,0,1,4,0
719037,592741,2023-03-20,0,0,2,3,0
718999,592741,2023-03-23,1,1,0,5,1
718986,592741,2023-03-24,0,1,0,3,0
718776,592741,2023-03-30,0,1,2,4,0
718742,592741,2023-04-02,2,0,0,5,1
718705,592741,2023-04-04,1,0,1,4,0
718654,592741,2023-04-09,1,1,2,5,1
718603,592741,2023-04-12,0,0,0,4,2
718593,592741,2023-04-13,1,0,1,4,0
718571,592741,2023-04-15,0,1,0,4,0
718495,592741,2023-04-21,1,0,1,4,0
718459,592741,2023-04-23,2,1,1,5,1
718405,592741,2023-04-27,4,1,0,7,5
718360,592741,2023-04-30,2,0,0,4,1
718288,592741,2023-05-06,1,0,2,5,0
718261,592741,2023-05-08,2,0,2,7,0
718234,592741,2023-05-10,0,1,1,4,0
718194,592741,2023-05-13,1,0,1,4,2
718173,592741,2023-05-14,0,0,2,3,0
718123,592741,2023-05-19,0,0,1,3,0
718066,592741,2023-05-22,0,0,0,1,0
718039,592741,2023-05-24,3,0,1,5,1
718005,592741,2023-05-27,0,0,1,3,0
717951,592741,2023-05-31,2,1,0,4,1
717925,592741,2023-06-02,0,1,0,3,0
717886,592741,2023-06-05,0,0,2,4,0
717862,592741,2023-06-08,0,0,3,3,0
717804,592741,2023-06-11,1,0,1,3,0
717784,592741,2023-06-14,0,0,1,3,0
717738,592741,2023-06-16,0,0,1,3,0
717711,592741,2023-06-18,1,0,1,4,0
717681,592741,2023-06-20,0,1,1,4,0
717633,592741,2023-06-24,1,0,0,3,1
717621,592741,2023-06-25,1,0,0,3,1
717599,592741,2023-06-27,3,0,0,3,2
717552,592741,2023-06-30,3,1,1,6,3
717523,592741,2023-07-02,0,0,0,1,0
717476,592741,2023-07-06,0,0,3,3,0
717457,592741,2023-07-07,1,0,1,4,0
717431,592741,2023-07-09,0,1,0,3,0
717373,592741,2023-07-16,0,1,0,3,0
717356,592741,2023-07-18,0,0,0,3,0
717317,592741,2023-07-21,2,0,1,4,0
717299,592741,2023-07-22,1,0,3,4,1
717265,592741,2023-07-25,3,0,1,5,2
717247,592741,2023-07-27,2,0,0,5,0
717178,592741,2023-08-01,0,0,0,3,0
717135,592741,2023-08-04,2,0,0,3,1
717103,592741,2023-08-06,1,1,2,5,0
717050,592741,2023-08-10,0,0,1,3,0
716738,592741,2023-09-03,1,0,1,4,1
716712,592741,2023-09-05,0,2,1,6,0
716677,592741,2023-09-08,0,0,1,3,0
747916,592741,2024-03-17,1,0,2,3,0
747812,592741,2024-03-25,0,0,0,1,0
747802,592741,2024-03-26,0,1,1,4,0
746521,592741,2024-08-07,1,0,0,4,0
719099,592767,2023-03-16,3,1,4,9,2
719488,592767,2023-03-28,10,1,3,10,5
718728,592767,2023-04-03,9,4,3,10,7
718628,592767,2023-04-10,2,1,7,9,1
718547,592767,2023-04-16,4,2,3,9,1
718491,592767,2023-04-21,1,0,10,11,0
718407,592767,2023-04-26,4,1,4,9,2
718349,592767,2023-05-01,6,0,2,9,1
718289,592767,2023-05-06,3,3,5,9,2
718209,592767,2023-05-12,5,1,3,9,2
718127,592767,2023-05-17,4,0,8,9,1
718055,592767,2023-05-23,4,2,5,9,1
717987,592767,2023-05-28,7,2,2,9,3
717903,592767,2023-06-03,7,3,4,9,3
717838,592767,2023-06-08,7,3,4,9,3
717763,592767,2023-06-14,9,1,4,9,5
717698,592767,2023-06-19,3,5,4,9,0
717584,592767,2023-06-28,9,1,2,9,7
717511,592767,2023-07-03,3,3,4,9,3
717447,592767,2023-07-08,6,4,3,9,4
717370,592767,2023-07-17,8,3,7,9,5
717308,592767,2023-07-22,6,1,5,9,4
717226,592767,2023-07-28,2,1,6,9,1
717153,592767,2023-08-02,6,0,7,9,5
717092,592767,2023-08-07,8,4,5,9,6
717012,592767,2023-08-13,1,1,0,4,0
716968,592767,2023-08-16,1,0,2,3,0
716955,592767,2023-08-18,0,0,1,3,0
716896,592767,2023-08-22,8,3,4,9,7
716862,592767,2023-08-25,0,0,1,3,0
716810,592767,2023-08-28,2,0,2,5,1
716770,592767,2023-09-01,3,1,4,9,1
716708,592767,2023-09-05,1,1,2,5,0
716625,592767,2023-09-11,1,0,3,5,0
716599,592767,2023-09-13,1,1,1,4,0
716558,592767,2023-09-16,2,1,1,9,1
